,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
1504,UT,G4900310,Bryce Cnyn Faa Ap,724756,37.7,-112.15,64000
1505,WY,G4900330,Evanston Burns Fld,725775,41.28,-111.03,82930
1506,UT,G4900350,Salt Lake City IntL Arpt  Isis,725720,40.77,-111.97,84122
1507,UT,G4900370,Blanding,724723,37.62,-109.48,84511
1508,UT,G4900390,Provo Muni  Awos,725724,40.22,-111.72,84601
1509,UT,G4900410,Delta,724795,39.33,-112.58,84650
1510,WY,G4900430,Evanston Burns Fld,725775,41.28,-111.03,82930
1511,UT,G4900450,Salt Lake City IntL Arpt  Isis,725720,40.77,-111.97,84122
1512,UT,G4900470,Vernal,725705,40.43,-109.52,84078
1513,UT,G4900490,Provo Muni  Awos,725724,40.22,-111.72,84601
1514,WY,G4900510,Evanston Burns Fld,725775,41.28,-111.03,82930
1515,UT,G4900530,Saint George  Awos,724754,37.08,-113.6,84770
1516,UT,G4900550,Hanksville,724735,38.37,-110.72,84374
1517,UT,G4900570,Ogden Hinkley Airport,725750,41.2,-112.02,84401
1518,VT,G5000010,Burlington International Ap,726170,44.47,-73.15,05403
1519,VT,G5000030,Rutland State,725165,43.52,-72.95,05759
1520,VT,G5000050,Montpelier Ap,726145,44.2,-72.57,05602
1521,VT,G5000070,Burlington International Ap,726170,44.47,-73.15,05403
1522,NH,G5000090,Berlin Municipal,726160,44.58,-71.18,03588
1523,VT,G5000110,Burlington International Ap,726170,44.47,-73.15,05403
1524,VT,G5000130,Burlington International Ap,726170,44.47,-73.15,05403
1525,VT,G5000150,Montpelier Ap,726145,44.2,-72.57,05602
1526,VT,G5000170,Montpelier Ap,726145,44.2,-72.57,05602
1527,VT,G5000190,Montpelier Ap,726145,44.2,-72.57,05602
1528,VT,G5000210,Rutland State,725165,43.52,-72.95,05759
1529,VT,G5000230,Montpelier Ap,726145,44.2,-72.57,05602
1530,NH,G5000250,Dillant Hopkins,726165,42.9,-72.27,03446
1531,VT,G5000270,Springfield Hartnes,726115,43.35,-72.52,05151
1532,VA,G5100010,Melfa Accomack Arpt,724026,37.65,-75.77,23410
1533,VA,G5100030,Charlottesville Faa,724016,38.13,-78.45,22911
1534,VA,G5100050,Hot Springs Ingalls,724115,37.95,-79.83,24445
1535,VA,G5100070,Farmville,724017,37.35,-78.43,23901
1536,VA,G5100090,Lynchburg Regional Arpt,724100,37.33,-79.2,24502
1537,VA,G5100110,Lynchburg Regional Arpt,724100,37.33,-79.2,24502
1538,VA,G5100130,Washington Dc Reagan Ap,724050,38.87,-77.03,20242
1539,VA,G5100150,Staunton Shenandoah,724105,38.27,-78.9,24486
1540,VA,G5100170,Hot Springs Ingalls,724115,37.95,-79.83,24445
1541,VA,G5100190,Lynchburg Regional Arpt,724100,37.33,-79.2,24502
1542,WV,G5100210,Bluefield Mercer Co  Nrel,724125,37.27,-81.24,24701
1543,VA,G5100230,Roanoke Regional Ap,724110,37.32,-79.97,24019
1544,VA,G5100250,Dinwiddie Co,724014,37.18,-77.52,23803
1545,VA,G5100270,Wise Lonesome Pine,724117,36.98,-82.53,24293
1546,VA,G5100290,Farmville,724017,37.35,-78.43,23901
1547,VA,G5100310,Lynchburg Regional Arpt,724100,37.33,-79.2,24502
1548,VA,G5100330,Shannon Arpt,724033,38.27,-77.45,22408
1549,VA,G5100350,Hillsville,724107,36.77,-80.82,24381
1550,VA,G5100360,Richmond International Ap,724010,37.52,-77.32,23250
1551,VA,G5100370,Farmville,724017,37.35,-78.43,23901
1552,VA,G5100410,Dinwiddie Co,724014,37.18,-77.52,23803
1553,VA,G5100430,Winchester Rgnl,724053,39.15,-78.15,22602
1554,VA,G5100450,Roanoke Regional Ap,724110,37.32,-79.97,24019
1555,VA,G5100470,Manassas Muni Awos,724036,38.72,-77.52,20136
1556,VA,G5100490,Farmville,724017,37.35,-78.43,23901
1557,VA,G5100510,Wise Lonesome Pine,724117,36.98,-82.53,24293
1558,VA,G5100530,Dinwiddie Co,724014,37.18,-77.52,23803
1559,VA,G5100570,Richmond International Ap,724010,37.52,-77.32,23250
1560,VA,G5100590,Davison Aaf,724037,38.72,-77.18,2200
1561,VA,G5100610,Manassas Muni Awos,724036,38.72,-77.52,20136
1562,VA,G5100630,Virginia Tech Arpt,724113,37.22,-80.42,24061
1563,VA,G5100650,Charlottesville Faa,724016,38.13,-78.45,22911
1564,VA,G5100670,Roanoke Regional Ap,724110,37.32,-79.97,24019
1565,VA,G5100690,Winchester Rgnl,724053,39.15,-78.15,22602
1566,VA,G5100710,Pulaski,724116,37.13,-80.68,24084
1567,VA,G5100730,Newport News,723086,37.13,-76.5,23602
1568,VA,G5100750,Richmond International Ap,724010,37.52,-77.32,23250
1569,VA,G5100770,Hillsville,724107,36.77,-80.82,24381
1570,VA,G5100790,Charlottesville Faa,724016,38.13,-78.45,22911
1571,VA,G5100810,Dinwiddie Co,724014,37.18,-77.52,23803
1572,VA,G5100830,Danville Faa Ap,724106,36.57,-79.33,24586
1573,VA,G5100850,Richmond International Ap,724010,37.52,-77.32,23250
1574,VA,G5100870,Richmond International Ap,724010,37.52,-77.32,23250
1575,VA,G5100890,Martinsville,745985,36.63,-80.02,24112
1576,VA,G5100910,Hot Springs Ingalls,724115,37.95,-79.83,24445
1577,VA,G5100930,Newport News,723086,37.13,-76.5,23602
1578,VA,G5100950,Newport News,723086,37.13,-76.5,23602
1579,VA,G5100970,Richmond International Ap,724010,37.52,-77.32,23250
1580,VA,G5100990,Quantico Mcas,724035,38.5,-77.3,22134
1581,VA,G5101010,Richmond International Ap,724010,37.52,-77.32,23250
1582,VA,G5101030,Newport News,723086,37.13,-76.5,23602
1583,VA,G5101050,Wise Lonesome Pine,724117,36.98,-82.53,24293
1584,VA,G5101070,Leesburg Godfrey,724055,39.08,-77.57,20175
1585,VA,G5101090,Charlottesville Faa,724016,38.13,-78.45,22911
1586,VA,G5101110,Farmville,724017,37.35,-78.43,23901
1587,VA,G5101130,Charlottesville Faa,724016,38.13,-78.45,22911
1588,VA,G5101150,Newport News,723086,37.13,-76.5,23602
1589,VA,G5101170,Farmville,724017,37.35,-78.43,23901
1590,VA,G5101190,Newport News,723086,37.13,-76.5,23602
1591,VA,G5101210,Virginia Tech Arpt,724113,37.22,-80.42,24061
1592,VA,G5101250,Staunton Shenandoah,724105,38.27,-78.9,24486
1593,VA,G5101270,Richmond International Ap,724010,37.52,-77.32,23250
1594,VA,G5101310,Melfa Accomack Arpt,724026,37.65,-75.77,23410
1595,MD,G5101330,Patuxent River Nas,724040,38.3,-76.42,20670
1596,VA,G5101350,Farmville,724017,37.35,-78.43,23901
1597,VA,G5101370,Charlottesville Faa,724016,38.13,-78.45,22911
1598,VA,G5101390,Charlottesville Faa,724016,38.13,-78.45,22911
1599,VA,G5101410,Martinsville,745985,36.63,-80.02,24112
1600,VA,G5101430,Danville Faa Ap,724106,36.57,-79.33,24586
1601,VA,G5101450,Dinwiddie Co,724014,37.18,-77.52,23803
1602,VA,G5101470,Farmville,724017,37.35,-78.43,23901
1603,VA,G5101490,Dinwiddie Co,724014,37.18,-77.52,23803
1604,VA,G5101530,Manassas Muni Awos,724036,38.72,-77.52,20136
1605,VA,G5101550,Pulaski,724116,37.13,-80.68,24084
1606,VA,G5101570,Winchester Rgnl,724053,39.15,-78.15,22602
1607,MD,G5101590,Patuxent River Nas,724040,38.3,-76.42,20670
1608,VA,G5101610,Roanoke Regional Ap,724110,37.32,-79.97,24019
1609,VA,G5101630,Hot Springs Ingalls,724115,37.95,-79.83,24445
1610,VA,G5101650,Staunton Shenandoah,724105,38.27,-78.9,24486
1611,VA,G5101670,Abington,724058,36.68,-82.03,24211
1612,TN,G5101690,Bristol Tri City Airport,723183,36.47,-82.4,38137
1613,VA,G5101710,Winchester Rgnl,724053,39.15,-78.15,22602
1614,VA,G5101730,Marion   Wytheville,724056,36.9,-81.35,24368
1615,VA,G5101750,Franklin Naas,723083,36.7,-76.9,23315
1616,VA,G5101770,Shannon Arpt,724033,38.27,-77.45,22408
1617,VA,G5101790,Shannon Arpt,724033,38.27,-77.45,22408
1618,VA,G5101810,Newport News,723086,37.13,-76.5,23602
1619,VA,G5101830,Dinwiddie Co,724014,37.18,-77.52,23803
1620,VA,G5101850,Marion   Wytheville,724056,36.9,-81.35,24368
1621,VA,G5101870,Winchester Rgnl,724053,39.15,-78.15,22602
1622,VA,G5101910,Abington,724058,36.68,-82.03,24211
1623,MD,G5101930,Patuxent River Nas,724040,38.3,-76.42,20670
1624,VA,G5101950,Wise Lonesome Pine,724117,36.98,-82.53,24293
1625,VA,G5101970,Marion   Wytheville,724056,36.9,-81.35,24368
1626,VA,G5101990,Newport News,723086,37.13,-76.5,23602
1627,VA,G5105100,Washington Dc Reagan Ap,724050,38.87,-77.03,20242
1628,VA,G5105200,Abington,724058,36.68,-82.03,24211
1629,VA,G5105300,Lynchburg Regional Arpt,724100,37.33,-79.2,24502
1630,VA,G5105400,Charlottesville Faa,724016,38.13,-78.45,22911
1631,VA,G5105500,Norfolk International Ap,723080,36.9,-76.2,23518
1632,VA,G5105700,Dinwiddie Co,724014,37.18,-77.52,23803
1633,VA,G5105800,Hot Springs Ingalls,724115,37.95,-79.83,24445
1634,VA,G5105900,Danville Faa Ap,724106,36.57,-79.33,24586
1635,VA,G5105950,Dinwiddie Co,724014,37.18,-77.52,23803
1636,VA,G5106000,Davison Aaf,724037,38.72,-77.18,2200
1637,VA,G5106100,Washington Dc Reagan Ap,724050,38.87,-77.03,20242
1638,VA,G5106200,Franklin Naas,723083,36.7,-76.9,23315
1639,VA,G5106300,Shannon Arpt,724033,38.27,-77.45,22408
1640,VA,G5106400,Hillsville,724107,36.77,-80.82,24381
1641,VA,G5106500,Langley Afb,745980,37.08,-76.35,23665
1642,VA,G5106600,Staunton Shenandoah,724105,38.27,-78.9,24486
1643,VA,G5106700,Richmond International Ap,724010,37.52,-77.32,23250
1644,VA,G5106780,Hot Springs Ingalls,724115,37.95,-79.83,24445
1645,VA,G5106800,Lynchburg Regional Arpt,724100,37.33,-79.2,24502
1646,VA,G5106830,Manassas Muni Awos,724036,38.72,-77.52,20136
1647,VA,G5106850,Manassas Muni Awos,724036,38.72,-77.52,20136
1648,VA,G5106900,Martinsville,745985,36.63,-80.02,24112
1649,VA,G5107000,Newport News,723086,37.13,-76.5,23602
1650,VA,G5107100,Norfolk Nas,723085,36.95,-76.28,23503
1651,VA,G5107200,Wise Lonesome Pine,724117,36.98,-82.53,24293
1652,VA,G5107300,Dinwiddie Co,724014,37.18,-77.52,23803
1653,VA,G5107350,Langley Afb,745980,37.08,-76.35,23665
1654,VA,G5107400,Norfolk Nas,723085,36.95,-76.28,23503
1655,VA,G5107500,Pulaski,724116,37.13,-80.68,24084
1656,VA,G5107600,Richmond International Ap,724010,37.52,-77.32,23250
1657,VA,G5107700,Roanoke Regional Ap,724110,37.32,-79.97,24019
1658,VA,G5107750,Roanoke Regional Ap,724110,37.32,-79.97,24019
1659,VA,G5107900,Staunton Shenandoah,724105,38.27,-78.9,24486
1660,VA,G5108000,Norfolk Nas,723085,36.95,-76.28,23503
1661,VA,G5108100,Oceana Nas,723075,36.82,-76.03,23460
1662,VA,G5108200,Staunton Shenandoah,724105,38.27,-78.9,24486
1663,VA,G5108300,Newport News,723086,37.13,-76.5,23602
1664,VA,G5108400,Winchester Rgnl,724053,39.15,-78.15,22602
1665,WA,G5300010,Moses Lake Grant County Ap,727827,47.2,-119.32,
1666,ID,G5300030,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
1667,WA,G5300050,Pasco,727845,46.27,-119.12,99301
1668,WA,G5300070,Wenatchee Pangborn,727825,47.4,-120.2,98802
1669,WA,G5300090,William R Fairchild,727885,48.12,-123.5,
1670,OR,G5300110,Portland International Ap,726980,45.6,-122.62,97211
1671,WA,G5300130,Walla Walla City County Ap,727846,46.1,-118.28,
1672,WA,G5300150,Kelso Wb Ap,727924,46.13,-122.9,98626
1673,WA,G5300170,Wenatchee Pangborn,727825,47.4,-120.2,98802
1674,WA,G5300190,Fairchild Afb,727855,47.63,-117.65,99011
1675,WA,G5300210,Pasco,727845,46.27,-119.12,99301
1676,WA,G5300230,Pullman Moscow Rgnl,727857,46.75,-117.12,99164
1677,WA,G5300250,Moses Lake Grant County Ap,727827,47.2,-119.32,
1678,WA,G5300270,Hoquiam Ap,727923,46.98,-123.93,98550
1679,WA,G5300290,Oak Harbor-NAS Whidbey Island-Ault Field,720749,48.35,-122.667,97277
1680,WA,G5300310,Whidbey Island Nas,690230,48.35,-122.67,98278
1681,WA,G5300330,Renton Muni,727934,47.48,-122.22,98057
1682,WA,G5300350,Bremerton National,727928,47.48,-122.75,
1683,WA,G5300370,Yakima Air Terminal,727810,46.57,-120.55,98903
1684,WA,G5300390,The Dalles Municipal Arpt,726988,45.62,-121.15,98617
1685,WA,G5300410,Toledo Winlock Mem,727926,46.48,-122.8,98542
1686,WA,G5300430,Fairchild Afb,727855,47.63,-117.65,99011
1687,WA,G5300450,Bremerton National,727928,47.48,-122.75,
1688,WA,G5300470,Ephrata Ap Fcwos,727826,47.3,-119.52,98823
1689,OR,G5300490,Astoria Regional Airport,727910,46.15,-123.88,97146
1690,WA,G5300510,Felts Fld,727856,47.68,-117.32,99212
1691,WA,G5300530,Tacoma Mcchord Afb,742060,47.15,-122.48,98249
1692,WA,G5300550,Whidbey Island Nas,690230,48.35,-122.67,98278
1693,WA,G5300570,Oak Harbor-NAS Whidbey Island-Ault Field,720749,48.35,-122.667,97277
1694,WA,G5300590,The Dalles Municipal Arpt,726988,45.62,-121.15,98617
1695,WA,G5300610,Snohomish Co,727937,47.9,-122.28,98204
1696,WA,G5300630,Felts Fld,727856,47.68,-117.32,99212
1697,WA,G5300650,Fairchild Afb,727855,47.63,-117.65,99011
1698,WA,G5300670,Olympia Airport,727920,46.97,-122.9,98501
1699,OR,G5300690,Astoria Regional Airport,727910,46.15,-123.88,97146
1700,WA,G5300710,Walla Walla City County Ap,727846,46.1,-118.28,
1701,WA,G5300730,Bellingham Intl Ap,727976,48.8,-122.53,98226
1702,WA,G5300750,Pullman Moscow Rgnl,727857,46.75,-117.12,99164
1703,WA,G5300770,Yakima Air Terminal,727810,46.57,-120.55,98903
1704,WV,G5400010,Elkins Elkins Randolph Co Arp,724170,38.88,-79.85,26253
1705,WV,G5400030,Martinsburg Eastern Wv Reg Ap,724177,39.4,-77.98,25415
1706,WV,G5400050,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1707,WV,G5400070,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1708,WV,G5400090,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
1709,WV,G5400110,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1710,WV,G5400130,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
1711,WV,G5400150,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1712,WV,G5400170,Harrison Marion Rgn,724175,39.28,-80.23,26330
1713,WV,G5400190,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813
1714,WV,G5400210,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
1715,WV,G5400230,Elkins Elkins Randolph Co Arp,724170,38.88,-79.85,26253
1716,WV,G5400250,Lewisburg Greenbrie,724127,37.87,-80.4,24957
1717,VA,G5400270,Winchester Rgnl,724053,39.15,-78.15,22602
1718,WV,G5400290,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
1719,WV,G5400310,Elkins Elkins Randolph Co Arp,724170,38.88,-79.85,26253
1720,WV,G5400330,Harrison Marion Rgn,724175,39.28,-80.23,26330
1721,WV,G5400350,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1722,WV,G5400370,Martinsburg Eastern Wv Reg Ap,724177,39.4,-77.98,25415
1723,WV,G5400390,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1724,WV,G5400410,Harrison Marion Rgn,724175,39.28,-80.23,26330
1725,WV,G5400430,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1726,WV,G5400450,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1727,WV,G5400470,Bluefield Mercer Co  Nrel,724125,37.27,-81.24,24701
1728,WV,G5400490,Harrison Marion Rgn,724175,39.28,-80.23,26330
1729,WV,G5400510,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
1730,WV,G5400530,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1731,WV,G5400550,Bluefield Mercer Co  Nrel,724125,37.27,-81.24,24701
1732,VA,G5400570,Winchester Rgnl,724053,39.15,-78.15,22602
1733,WV,G5400590,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1734,WV,G5400610,Morgantown Hart Field,724176,39.65,-79.92,26508
1735,WV,G5400630,Lewisburg Greenbrie,724127,37.87,-80.4,24957
1736,WV,G5400650,Martinsburg Eastern Wv Reg Ap,724177,39.4,-77.98,25415
1737,WV,G5400670,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1738,WV,G5400690,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
1739,WV,G5400710,Elkins Elkins Randolph Co Arp,724170,38.88,-79.85,26253
1740,WV,G5400730,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
1741,VA,G5400750,Hot Springs Ingalls,724115,37.95,-79.83,24445
1742,WV,G5400770,Morgantown Hart Field,724176,39.65,-79.92,26508
1743,WV,G5400790,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1744,WV,G5400810,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813
1745,WV,G5400830,Elkins Elkins Randolph Co Arp,724170,38.88,-79.85,26253
1746,WV,G5400850,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
1747,WV,G5400870,Charleston Yeager Arpt,724140,38.38,-81.58,25311
1748,WV,G5400890,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813
1749,WV,G5400910,Harrison Marion Rgn,724175,39.28,-80.23,26330
1750,WV,G5400930,Elkins Elkins Randolph Co Arp,724170,38.88,-79.85,26253
1751,WV,G5400950,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
1752,WV,G5400970,Harrison Marion Rgn,724175,39.28,-80.23,26330
1753,WV,G5400990,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1754,VA,G5401010,Hot Springs Ingalls,724115,37.95,-79.83,24445
1755,WV,G5401030,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
1756,WV,G5401050,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
1757,WV,G5401070,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
1758,WV,G5401090,Bluefield Mercer Co  Nrel,724125,37.27,-81.24,24701
1759,WI,G5500010,Marshfield Muni,726574,44.63,-90.18,54449
1760,MI,G5500030,Ironwood  Awos,727445,46.53,-90.13,49938
1761,WI,G5500050,Rice Lake Municipal,726467,45.48,-91.72,54868
1762,MN,G5500070,Silver Bay,727556,47.2,-91.4,
1763,WI,G5500090,Green Bay Austin Straubel Int,726450,44.48,-88.13,54313
1764,MN,G5500110,Winona Muni  Awos,726588,44.08,-91.7,55959
1765,MN,G5500130,Crane Lake  Awos,727473,46.27,-92.57,55712
1766,WI,G5500150,Appleton Outagamie,726457,44.25,-88.52,
1767,WI,G5500170,Eau Claire County Ap,726435,44.87,-91.48,54703
1768,WI,G5500190,Marshfield Muni,726574,44.63,-90.18,54449
1769,WI,G5500210,Madison Dane Co Regional Arpt,726410,43.13,-89.33,53704
1770,IA,G5500230,Decorah,725476,43.28,-91.73,
1771,WI,G5500250,Madison Dane Co Regional Arpt,726410,43.13,-89.33,53704
1772,WI,G5500270,Watertown,726464,43.17,-88.72,53094
1773,WI,G5500290,Sturgeon Bay,726458,44.85,-87.42,54235
1774,MN,G5500310,Duluth International Arpt,727450,46.83,-92.22,55811
1775,WI,G5500330,Eau Claire County Ap,726435,44.87,-91.48,54703
1776,WI,G5500350,Eau Claire County Ap,726435,44.87,-91.48,54703
1777,MI,G5500370,Iron Mountain Ford,727437,45.82,-88.12,49802
1778,WI,G5500390,Wittman Rgnl,726456,43.98,-88.55,54902
1779,WI,G5500410,Rhinelander Oneida,727415,45.63,-89.47,54501
1780,WI,G5500430,Lone Rock Faa Ap,726416,43.2,-90.18,53588
1781,WI,G5500450,Madison Dane Co Regional Arpt,726410,43.13,-89.33,53704
1782,WI,G5500470,Wittman Rgnl,726456,43.98,-88.55,54902
1783,WI,G5500490,Lone Rock Faa Ap,726416,43.2,-90.18,53588
1784,MI,G5500510,Ironwood  Awos,727445,46.53,-90.13,49938
1785,WI,G5500530,La Crosse Municipal Arpt,726430,43.87,-91.25,54603
1786,WI,G5500550,Watertown,726464,43.17,-88.72,53094
1787,WI,G5500570,Lone Rock Faa Ap,726416,43.2,-90.18,53588
1788,WI,G5500590,Milwaukee Mitchell Intl Ap,726400,42.95,-87.9,53207
1789,WI,G5500610,Sturgeon Bay,726458,44.85,-87.42,54235
1790,WI,G5500630,La Crosse Municipal Arpt,726430,43.87,-91.25,54603
1791,WI,G5500650,Lone Rock Faa Ap,726416,43.2,-90.18,53588
1792,WI,G5500670,Rhinelander Oneida,727415,45.63,-89.47,54501
1793,WI,G5500690,Rhinelander Oneida,727415,45.63,-89.47,54501
1794,WI,G5500710,Manitowac Muni Awos,726455,44.13,-87.68,54220
1795,WI,G5500730,Wausau Municipal Arpt,726463,44.92,-89.63,54401
1796,MI,G5500750,Menominee  Awos,726487,45.13,-87.63,49858
1797,WI,G5500770,Madison Dane Co Regional Arpt,726410,43.13,-89.33,53704
1798,WI,G5500780,Green Bay Austin Straubel Int,726450,44.48,-88.13,54313
1799,WI,G5500790,Milwaukee Mitchell Intl Ap,726400,42.95,-87.9,53207
1800,WI,G5500810,La Crosse Municipal Arpt,726430,43.87,-91.25,54603
1801,WI,G5500830,Green Bay Austin Straubel Int,726450,44.48,-88.13,54313
1802,WI,G5500850,Rhinelander Oneida,727415,45.63,-89.47,54501
1803,WI,G5500870,Appleton Outagamie,726457,44.25,-88.52,
1804,WI,G5500890,Milwaukee Mitchell Intl Ap,726400,42.95,-87.9,53207
1805,MN,G5500910,Red Wing,726564,44.58,-92.48,
1806,MN,G5500930,Red Wing,726564,44.58,-92.48,
1807,MN,G5500950,St Paul Downtown Ap,726584,44.93,-93.05,55106
1808,WI,G5500970,Mosinee Central Wi,726465,44.78,-89.67,54455
1809,WI,G5500990,Phillips Price Co,726468,45.7,-90.4,54555
1810,WI,G5501010,Milwaukee Mitchell Intl Ap,726400,42.95,-87.9,53207
1811,WI,G5501030,Lone Rock Faa Ap,726416,43.2,-90.18,53588
1812,WI,G5501050,Janesville Rock Co,726415,42.62,-89.03,53546
1813,WI,G5501070,Rice Lake Municipal,726467,45.48,-91.72,54868
1814,MN,G5501090,Red Wing,726564,44.58,-92.48,
1815,WI,G5501110,Lone Rock Faa Ap,726416,43.2,-90.18,53588
1816,WI,G5501130,Phillips Price Co,726468,45.7,-90.4,54555
1817,WI,G5501150,Appleton Outagamie,726457,44.25,-88.52,
1818,WI,G5501170,Manitowac Muni Awos,726455,44.13,-87.68,54220
1819,WI,G5501190,Phillips Price Co,726468,45.7,-90.4,54555
1820,MN,G5501210,Winona Muni  Awos,726588,44.08,-91.7,55959
1821,WI,G5501230,La Crosse Municipal Arpt,726430,43.87,-91.25,54603
1822,WI,G5501250,Minocqua Woodruff,726404,45.93,-89.73,54568
1823,WI,G5501270,Janesville Rock Co,726415,42.62,-89.03,53546
1824,MN,G5501290,Crane Lake  Awos,727473,46.27,-92.57,55712
1825,WI,G5501310,Milwaukee Mitchell Intl Ap,726400,42.95,-87.9,53207
1826,WI,G5501330,Milwaukee Mitchell Intl Ap,726400,42.95,-87.9,53207
1827,WI,G5501350,Appleton Outagamie,726457,44.25,-88.52,
1828,WI,G5501370,Wittman Rgnl,726456,43.98,-88.55,54902
1829,WI,G5501390,Wittman Rgnl,726456,43.98,-88.55,54902
1830,WI,G5501410,Marshfield Muni,726574,44.63,-90.18,54449
1831,WY,G5600010,Laramie General Brees Field,725645,41.32,-105.68,82070
1832,WY,G5600030,Worland Municipal,726665,43.97,-107.95,82401
1833,WY,G5600050,Gillette Gillette C,726650,44.35,-105.53,
1834,WY,G5600070,Rawlins Municipal Ap,725745,41.8,-107.2,
1835,WY,G5600090,Casper Natrona Co Intl Ap,725690,42.9,-106.47,82602
1836,WY,G5600110,Gillette Gillette C,726650,44.35,-105.53,
1837,WY,G5600130,Riverton Municipl Ap,725765,43.05,-108.45,82501
1838,CO,G5600150,Greeley Weld  Awos,724768,40.43,-104.63,
1839,WY,G5600170,Worland Municipal,726665,43.97,-107.95,82401
1840,WY,G5600190,Sheridan County Arpt,726660,44.77,-106.97,82801
1841,WY,G5600210,Cheyenne Municipal Arpt,725640,41.15,-104.8,82001
1842,WY,G5600230,Jackson Hole,725776,43.6,-110.73,
1843,WY,G5600250,Casper Natrona Co Intl Ap,725690,42.9,-106.47,82602
1844,NE,G5600270,Scottsbluff W B Heilig Field,725660,41.87,-103.6,
1845,WY,G5600290,Cody Muni  Awos,726700,44.52,-109.02,
1846,CO,G5600310,Fort Collins  Awos,724769,40.45,-105.02,80538
1847,WY,G5600330,Sheridan County Arpt,726660,44.77,-106.97,82801
1848,WY,G5600350,Jackson Hole,725776,43.6,-110.73,
1849,WY,G5600370,Rock Springs Arpt  Green River,725744,41.46,-109.44,
1850,WY,G5600390,Jackson Hole,725776,43.6,-110.73,
1851,WY,G5600410,Evanston Burns Fld,725775,41.28,-111.03,82930
1852,WY,G5600430,Worland Municipal,726665,43.97,-107.95,82401
1853,SD,G5600450,Ellsworth Afb,726625,44.15,-103.1,57706
